onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
108.3240000000	n/a	n/a	ODDBALL START	n/a	n/a	S 20
109.3140000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
111.2940000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
113.0580000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
115.1920000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
117.2380000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
118.9320000000	n/a	n/a	ODDBALL RARE	n/a	n/a	S 25
120.9640000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
122.7060000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
124.8400000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
126.8400000000	n/a	n/a	ODDBALL RARE	n/a	n/a	S 25
128.8520000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
130.7720000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
132.4340000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
134.4700000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
136.7600000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
138.3220000000	n/a	n/a	ODDBALL RARE	n/a	n/a	S 25
140.2880000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
142.1400000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
144.3840000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
146.3700000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
148.6380000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
150.7820000000	n/a	n/a	ODDBALL RARE	n/a	n/a	S 25
152.5340000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
154.0380000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
155.7720000000	n/a	n/a	ODDBALL RARE	n/a	n/a	S 25
157.6220000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
159.4240000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
161.4840000000	n/a	n/a	ODDBALL RARE	n/a	n/a	S 25
163.4180000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
165.8340000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
167.6600000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
170.0500000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
171.7280000000	n/a	n/a	ODDBALL RARE	n/a	n/a	S 25
173.2980000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
175.4480000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
177.9080000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
179.8060000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
181.6200000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
184.1140000000	n/a	n/a	ODDBALL RARE	n/a	n/a	S 25
185.7180000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
187.2440000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
188.7820000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
190.8140000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
193.0340000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
195.0400000000	n/a	n/a	ODDBALL RARE	n/a	n/a	S 25
196.7940000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
198.8440000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
200.7460000000	n/a	n/a	ODDBALL RARE	n/a	n/a	S 25
203.0980000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
204.7980000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
207.0160000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
209.1580000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
211.3800000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
213.8260000000	n/a	n/a	ODDBALL RARE	n/a	n/a	S 25
216.0580000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
218.5140000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
220.3780000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
222.5300000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
224.5740000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
226.8520000000	n/a	n/a	ODDBALL RARE	n/a	n/a	S 25
229.2040000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
231.0380000000	n/a	n/a	ODDBALL STANDARD	n/a	n/a	S 22
